genotipo,planta,Clone,Ubicacion,Heading.date ,Lenght.day,Tmean,Tmin,Tmax,N.espigui.espi,N.gr20 ,N.gr.total,Fertility,Tallo.emer
T218T21AH1S,1,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,1
T218T21AH1S,1,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,2
T218T21AH1S,1,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,3
T218T21AH1S,1,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,4
T218T21AH1S,1,1,invernadero,15/03/13,11.55,23.30,7.2,39.4,12,2,2,10,5
T218T21AH1S,4,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,1
T218T21AH1S,4,1,invernadero,21/02/13,11.02,14.60,11.2,18,20,0,0,0,2
T218T21AH1S,4,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,3
T218T21AH1S,4,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,4
T218T21AH1S,4,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,5
T218T21AH1S,4,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,6
T218T21AH1S,4,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,7
T218T21AH1S,4,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,8
T218T21AH1S,4,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,9
T218T21AH1S,4,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,10
T218T21AH1S,5,1,invernadero,21/02/13,11.02,14.60,11.2,18,20,0,0,0,1
T218T21AH1S,5,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,2
T218T21AH1S,5,1,invernadero,11/03/13,11.45,24.35,11.7,37,20,0,0,0,3
T218T21AH1S,5,1,invernadero,15/03/13,11.55,23.30,7.2,39.4,20,0,0,0,4
T218T21AH1S,6,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,1
T218T21AH1S,6,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,2
T218T21AH1S,6,1,invernadero,20/02/13,11.00,23.00,11.2,34.8,20,0,0,0,3
T218T21AH1S,6,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,4
T218T21AH1S,6,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,5
T218T21AH1S,6,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,6
T218T21AH1S,6,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,7
T218T21AH1S,6,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,8
T218T21AH1S,6,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,1,1,5,9
T218T21AH1S,6,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,10
T218T21AH1S,6,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,11
T218T21AH1S,7,1,invernadero,13/02/13,10.43,18.70,8,29.4,20,0,0,0,1
T218T21AH1S,7,1,invernadero,16/02/13,10.51,22.70,9.3,36.10,20,0,0,0,2
T218T21AH1S,7,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,3
T218T21AH1S,7,1,invernadero,20/02/13,11.00,23.00,11.2,34.8,20,0,0,0,4
T218T21AH1S,7,1,invernadero,20/02/13,11.00,23.00,11.2,34.8,20,0,0,0,5
T218T21AH1S,7,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,6
T218T21AH1S,7,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,7
T218T21AH1S,7,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,8
T218T21AH1S,7,1,invernadero,07/03/13,11.35,21.95,14.5,29.4,20,0,0,0,9
T218T21AH1S,7,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,10
T218T21AH1S,8,1,invernadero,13/02/13,10.43,18.70,8,29.4,22,4,4,20,1
T218T21AH1S,8,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,2
T218T21AH1S,8,1,invernadero,19/02/13,10.57,16.10,12,20.2,18,1,1,5,3
T218T21AH1S,8,1,invernadero,20/02/13,11.00,23.00,11.2,34.8,20,0,0,0,4
T218T21AH1S,8,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,5
T218T21AH1S,8,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,6
T218T21AH1S,8,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,7
T218T21AH1S,8,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,8
T218T21AH1S,8,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,9
T218T21AH1S,8,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,10
T218T21AH1S,8,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,11
T218T21AH1S,3,2,invernadero,14/02/13,10.46,23.15,9.3,37,20,0,0,0,1
T218T21AH1S,3,2,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,2
T218T21AH1S,3,2,invernadero,24/02/13,11.09,21.20,7.2,35.2,20,0,0,0,3
T218T21AH1S,3,2,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,4
T218T21AH1S,3,2,invernadero,13/03/13,11.50,22.65,10.1,35.2,20,0,0,0,5
T218T21AH1S,3,3,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,1
T218T21AH1S,3,3,invernadero,08/03/13,11.38,24.40,14,34.8,20,2,6,10,2
T218T21AH1S,3,3,invernadero,10/03/13,11.42,24.15,11.7,36.6,18,2,2,10,3
T218T21AH1S,3,3,invernadero,15/03/13,11.55,23.30,7.2,39.4,18,1,1,5,4
T218T21AH1S,3,3,invernadero,16/03/13,11.57,23.80,11.5,36.1,16,14,20,70,5
T218T21AH1S,3,3,invernadero,17/03/13,12.00,21.90,11.2,32.6,16,1,1,5,6
T218T21AH1S,3,3,invernadero,18/03/13,12.03,23.35,10.1,36.6,16,9,10,45,7
T218T21AH1S,3,3,invernadero,18/03/13,12.03,23.35,10.1,36.6,16,1,1,5,8
T218T21AH1S,3,3,invernadero,18/03/13,12.03,23.35,10.1,36.6,16,7,7,35,9
T218T21AH1S,3,3,invernadero,18/03/13,12.03,23.35,10.1,36.6,20,0,0,0,10
T218T21AH1S,3,3,invernadero,18/03/13,12.03,23.35,10.1,36.6,20,0,0,0,11
T218T552,11,1,invernadero,13/02/13,10.43,18.70,8,29.4,20,0,0,0,1
T218T552,11,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,2
T218T552,11,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,3
T218T552,11,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,4
T218T552,11,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,5
T218T552,11,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,6
T218T552,11,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,7
T218T552,11,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,8
T218T552,11,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,9
T218T552,11,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,10
T218T552,11,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,11
T218T552,12,1,invernadero,16/02/13,10.51,22.70,9.3,36.10,20,0,0,0,1
T218T552,12,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,2
T218T552,12,1,invernadero,21/02/13,11.02,14.60,11.2,18,20,0,0,0,3
T218T552,12,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,4
T218T552,12,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,5
T218T552,12,1,invernadero,14/03/13,11.52,23.40,6.4,40.4,20,0,1,0,6
T218T552,13,1,invernadero,13/02/13,10.43,18.70,8,29.4,20,0,0,0,1
T218T552,13,1,invernadero,16/02/13,10.51,22.70,9.3,36.10,20,0,0,0,2
T218T552,13,1,invernadero,20/02/13,11.00,23.00,11.2,34.8,20,0,0,0,3
T218T552,13,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,4
T218T552,13,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,5
T218T552,13,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,6
T218T552,13,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,7
T218T552,13,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,8
T218T552,13,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,9
T218T552,13,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,10
T218T552,14,1,invernadero,11/02/13,10.39,20.55,10.1,31,20,0,0,0,1
T218T552,14,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,2
T218T552,14,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,3
T218T552,14,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,20,0,0,0,4
T218T552,14,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,20,0,0,0,5
T218T552,14,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,20,0,0,0,6
T218T552,14,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,7
T218T552,14,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,8
T218T552,14,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,9
T218T552,14,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,10
T218T552,14,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,11
T218T650,11,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,19,57,95,1
T218T650,11,1,invernadero,23/02/13,11.06,21.70,11.2,32.2,17,19,49,95,2
T218T650,11,1,invernadero,28/02/13,11.18,16.50,8.3,24.7,18,17,33,85,3
T218T650,11,1,invernadero,01/03/13,11.21,22.35,9,35.7,18,17,41,85,4
T218T650,11,1,invernadero,02/03/13,11.23,23.00,8.5,37.5,19,18,48,90,5
T218T650,11,1,invernadero,03/03/13,11.25,23.90,11.2,36.6,20,15,39,75,6
T218T650,11,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,18,15,25,75,7
T218T650,11,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,16,18,33,90,8
T218T650,12,1,invernadero,21/02/13,11.02,14.60,11.2,18,16,18,49,90,1
T218T650,12,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,16,18,47,90,2
T218T650,12,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,18,19,57,95,3
T218T650,12,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,16,18,31,90,4
T218T650,12,1,invernadero,08/03/13,11.38,24.40,14,34.8,16,16,27,80,5
T218T650,12,1,invernadero,08/03/13,11.38,24.40,14,34.8,16,15,30,75,6
T218T650,12,1,invernadero,08/03/13,11.38,24.40,14,34.8,16,17,20,85,7
T218T650,12,1,invernadero,08/03/13,11.38,24.40,14,34.8,16,9,33,45,8
T218T650,12,1,invernadero,13/03/13,11.50,22.65,10.1,35.2,16,16,29,80,9
T218T650,12,1,invernadero,13/03/13,11.50,22.65,10.1,35.2,14,15,20,75,10
T218T650,13,1,invernadero,16/02/13,10.51,22.70,9.3,36.10,20,18,53,90,1
T218T650,13,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,16,18,44,90,2
T218T650,13,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,18,18,41,90,3
T218T650,13,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,18,20,48,100,4
T218T650,13,1,invernadero,01/03/13,11.21,22.35,9,35.7,18,19,48,95,5
T218T650,13,1,invernadero,02/03/13,11.23,23.00,8.5,37.5,18,19,39,95,6
T218T650,13,1,invernadero,02/03/13,11.23,23.00,8.5,37.5,18,18,36,90,7
T218T650,13,1,invernadero,03/03/13,11.25,23.90,11.2,36.6,16,14,33,70,8
T218T650,13,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,16,16,36,80,9
T218T650,14,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,16,18,42,90,1
T218T650,14,1,invernadero,21/02/13,11.02,14.60,11.2,18,16,19,42,95,2
T218T650,14,1,invernadero,21/02/13,11.02,14.60,11.2,18,12,20,35,100,3
T218T650,14,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,14,19,47,95,4
T218T650,14,1,invernadero,01/03/13,11.21,22.35,9,35.7,16,18,39,90,5
T218T650,14,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,18,16,37,80,6
T218T650,14,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,18,16,43,80,7
T218T650,14,1,invernadero,08/03/13,11.38,24.40,14,34.8,14,15,28,75,8
T218T650,14,1,invernadero,08/03/13,11.38,24.40,14,34.8,14,14,20,70,9
T218T650,14,1,invernadero,08/03/13,11.38,24.40,14,34.8,16,17,31,85,10
T236T552,10,1,invernadero,10/02/13,10.37,19.00,6.2,31.8,20,0,0,0,1
T236T552,10,1,invernadero,11/02/13,10.39,20.55,10.1,31,20,0,0,0,2
T236T552,10,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,3
T236T552,10,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,4
T236T552,10,1,invernadero,14/03/13,11.52,23.40,6.4,40.4,20,0,0,0,5
T236T552,11,1,invernadero,14/02/13,10.46,23.15,9.3,37,20,0,0,0,1
T236T552,11,1,invernadero,20/02/13,11.00,23.00,11.2,34.8,20,0,0,0,2
T236T552,11,1,invernadero,23/02/13,11.06,21.70,11.2,32.2,20,0,0,0,3
T236T552,11,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,4
T236T552,11,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,5
T236T552,11,1,invernadero,13/03/13,11.50,22.65,10.1,35.2,20,0,0,0,6
T236T552,13,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,1
T236T552,13,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,2
T236T552,13,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,20,0,0,0,3
T236T552,13,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,4
T236T552,13,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,5
T236T552,13,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,6
T236T552,13,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,7
T236T552,13,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,8
T236T552,13,1,invernadero,11/03/13,11.45,24.35,11.7,37,20,0,0,0,9
T236T552,13,1,invernadero,11/03/13,11.45,24.35,11.7,37,20,0,0,0,10
T593T21,1,1,invernadero,14/02/13,10.46,23.15,9.3,37,20,0,0,0,1
T593T21,1,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,20,0,0,0,2
T593T21,1,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,20,0,0,0,3
T593T21,1,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,4
T593T21,1,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,5
T593T21,1,1,invernadero,11/03/13,11.45,24.35,11.7,37,20,0,0,0,6
T593T21,1,1,invernadero,11/03/13,11.45,24.35,11.7,37,20,0,0,0,7
T593T21,1,1,invernadero,11/03/13,11.45,24.35,11.7,37,20,0,0,0,8
T593T21,1,1,invernadero,13/03/13,11.50,22.65,10.1,35.2,20,0,0,0,9
T593T21,1,1,invernadero,13/03/13,11.50,22.65,10.1,35.2,20,0,0,0,10
T593T21,2,1,invernadero,14/02/13,10.46,23.15,9.3,37,20,0,0,0,1
T593T21,2,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,2
T593T21,2,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,3
T593T21,2,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,4
T593T21,2,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,5
T593T21,2,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,1,1,5,6
T593T21,2,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,7
T593T21,2,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,8
T593T21,3,1,invernadero,17/02/13,10.53,19.55,12.6,26.5,18,2,3,10,1
T593T21,3,1,invernadero,19/02/13,10.57,16.10,12,20.2,18,5,9,25,2
T593T21,3,1,invernadero,24/02/13,11.09,21.20,7.2,35.2,18,9,13,45,3
T593T21,3,1,invernadero,26/02/13,11.13,22.60,10.4,34.8,18,7,8,35,4
T593T21,3,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,20,0,0,0,5
T593T21,3,1,invernadero,01/03/13,11.21,22.35,9,35.7,18,0,1,5,6
T593T21,3,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,18,1,2,5,7
T593T21,3,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,20,0,0,0,8
T593T21,3,1,invernadero,08/03/13,11.38,24.40,14,34.8,20,0,0,0,9
T593T21,4,1,invernadero,17/02/13,10.53,19.55,12.6,26.5,18,1,1,5,1
T593T21,4,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,16,2,2,10,2
T593T21,4,1,invernadero,19/02/13,10.57,16.10,12,20.2,20,0,0,0,3
T593T21,4,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,18,2,2,10,4
T593T21,4,1,invernadero,02/03/13,11.23,23.00,8.5,37.5,20,0,0,0,5
T593T21,4,1,invernadero,03/03/13,11.25,23.90,11.2,36.6,20,0,0,0,6
T593T21,4,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,7
T593T21,4,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,8
T593T21,4,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,20,0,0,0,9
T593T21,4,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,14,1,1,5,10
T593T21,5,1,invernadero,14/02/13,10.46,23.15,,,16,0,2,0,1
T593T21,5,1,invernadero,15/02/13,10.48,23.90,9.3,38.5,20,0,0,0,2
T593T21,5,1,invernadero,17/02/13,10.53,19.55,12.6,26.5,18,1,1,5,3
T593T21,5,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,20,0,0,0,4
T593T21,5,1,invernadero,21/02/13,11.02,14.60,11.2,18,18,1,1,5,5
T593T21,5,1,invernadero,24/02/13,11.09,21.20,7.2,35.2,20,0,0,0,6
T593T21,5,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,20,0,0,0,7
T593T21,5,1,invernadero,01/03/13,11.21,22.35,9,35.7,16,1,3,5,8
T593T21,5,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,9
T593T21,5,1,invernadero,01/03/13,11.21,22.35,9,35.7,20,0,0,0,10
T593T21,5,1,invernadero,01/03/13,11.21,22.35,9,35.7,14,1,1,5,11
T593T21AH1S,4,1,invernadero,16/02/13,10.51,22.70,9.3,36.10,20,12,41,60,1
T593T21AH1S,4,1,invernadero,17/02/13,10.53,19.55,12.6,26.5,20,19,54,95,2
T593T21AH1S,4,1,invernadero,19/02/13,10.57,16.10,12,20.2,20,19,54,95,3
T593T21AH1S,4,1,invernadero,20/02/13,11.00,23.00,11.2,34.8,18,18,41,90,4
T593T21AH1S,4,1,invernadero,25/02/13,11.11,20.80,6.4,35.2,18,20,33,100,5
T593T21AH1S,4,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,18,15,36,75,6
T593T21AH1S,4,1,invernadero,27/02/13,11.16,22.80,6.2,39.4,16,14,16,70,7
T593T21AH1S,4,1,invernadero,01/03/13,11.21,22.35,9,35.7,16,19,26,95,8
T593T21AH1S,4,1,invernadero,04/03/13,11.28,17.40,10.4,24.4,18,11,25,55,9
T593T21AH1S,4,1,invernadero,06/03/13,11.33,22.30,12.8,31.8,16,15,23,75,10
T593T21AH1S,5,1,invernadero,08/02/13,10.33,19.60,6.2,33,22,16,56,80,1
T593T21AH1S,5,1,invernadero,12/02/13,10.41,20.30,8,32.6,22,16,56,80,2
T593T21AH1S,5,1,invernadero,12/02/13,10.41,20.30,8,32.6,22,15,54,75,3
T593T21AH1S,5,1,invernadero,14/02/13,10.46,23.15,9.3,37,20,16,55,80,4
T593T21AH1S,5,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,22,15,48,75,5
T593T21AH1S,5,1,invernadero,18/02/13,10.55,20.40,11.7,29.1,22,15,56,75,6
T593T21AH1S,5,1,invernadero,19/02/13,10.57,16.10,12,20.2,20,16,45,80,7
T593T21AH1S,5,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,22,16,48,80,8
T593T21AH1S,5,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,22,19,59,95,9
T593T21AH1S,5,1,invernadero,22/02/13,11.04,18.65,11.5,25.8,22,17,49,85,10
